Name,IsLastYear,InLastTeam,Transfer,Year,Team,Age,Position,Games,PA,AtBats,R,H,2BH,3BH,HR,루타수,RBI,SB,CS,BB,HBP,IW,SO,DoublePlay,SacHit,SF,BA,OBP,SLG,OPS,wOBA,wRCplus,WPA,Salary,BattingRAA,StealingRAA,BRRAA,offtotRAA,DefenseRAA,PosRAA,deftotRAA,RAAadj,totRAA,repRun,RAR,RPW,WAA,WARBat,WAROff,WARStar,dWAA,WAR
조홍석,FALSE,TRUE,N,2013,롯데,23,LF,30,79,64,5,16,6,1,0,24,4,2,3,8,4,0,24,0,3,0,0.25,0.368,0.375,0.743,0.344,101.3,,,0.1,-0.9,0.1,-0.6,0,-1,-1,-0.6,-1.6,3.9,2.3,9.97,-0.2,0.41,0.33,0.23,0,0.23
조홍석,FALSE,TRUE,N,2014,롯데,24,LF,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-134.8,-0.12,2800,-1.3,0,0,-1.3,0.6,0,0.6,-0.7,-0.7,0.2,-0.5,11.41,-0.1,-0.1,-0.1,-0.1,0.05,-0.05
조홍석,FALSE,TRUE,N,2018,롯데,28,CF,39,71,62,14,14,1,0,0,15,1,0,2,6,2,0,13,2,1,0,0.226,0.314,0.242,0.556,0.268,46.8,0.05,2800,-5.4,-1,-0.1,-6.4,3.8,0,3.8,-2.6,-2.6,4,1.4,10.99,-0.2,-0.19,-0.29,-0.29,0.35,0.06
조홍석,TRUE,TRUE,N,2019,롯데,29,RF,42,66,61,8,7,2,1,0,11,5,1,0,4,0,0,14,1,0,1,0.115,0.167,0.18,0.347,0.166,-13.8,-0.63,3600,-8.8,0.2,0.4,-8.2,1.9,-0.5,1.5,-6.3,-6.8,3.2,-3.5,9.51,-0.7,-0.65,-0.59,-0.64,0.2,-0.44
최윤석,FALSE,FALSE,N,2010,SK,23,SS,47,93,76,13,7,2,0,0,9,2,7,1,8,1,0,19,1,7,1,0.092,0.186,0.118,0.305,0.15,-29.2,,,-15.3,0.9,0.1,-14.2,0,1.2,1.2,-14.2,-13,4.9,-8.1,10.47,-1.2,-1,-0.89,-0.78,0,-0.78
최윤석,FALSE,FALSE,N,2011,SK,24,SS,82,209,156,21,38,4,1,1,47,9,4,4,32,7,0,38,2,14,0,0.244,0.395,0.301,0.696,0.327,94.1,,3200,-1.4,-0.9,0,-2.3,0,2.6,2.6,-2.3,0.2,10.2,10.4,9.8,0,0.9,0.81,1.07,0,1.07
최윤석,FALSE,FALSE,N,2012,SK,25,SS,109,213,170,17,39,1,0,1,43,15,6,5,33,2,0,36,4,7,1,0.229,0.359,0.253,0.612,0.301,83.6,,5000,-3.8,-0.9,-0.5,-5.2,0,2.4,2.4,-5.2,-2.8,9.8,7,9.17,-0.3,0.65,0.5,0.76,0,0.76
최윤석,FALSE,FALSE,N,2013,SK,26,SS,45,85,67,10,13,4,0,0,17,4,0,2,13,2,0,22,3,3,0,0.194,0.342,0.254,0.595,0.294,67.6,,6000,-3.3,-0.9,-0.3,-4.5,0,1.1,1.1,-4.5,-3.5,4.2,0.8,9.97,-0.3,0.1,-0.03,0.08,0,0.08
최윤석,FALSE,TRUE,Y,2016,한화,29,SS,11,17,16,2,2,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0.125,0.177,0.125,0.302,0.155,-33.4,-0.21,5700,-3.2,0,0.4,-2.8,-3,0.2,-2.8,-5.8,-5.6,1,-4.6,11.28,-0.5,-0.21,-0.17,-0.16,-0.27,-0.42
최윤석,FALSE,TRUE,N,2017,한화,30,3B,21,33,32,3,7,0,0,0,7,2,0,0,0,0,0,6,0,1,0,0.219,0.219,0.219,0.438,0.197,-0.4,0.12,5200,-4.5,0,-0.2,-4.6,-0.8,0.3,-0.5,-5.4,-5.2,1.8,-3.3,10.73,-0.5,-0.28,-0.3,-0.27,-0.07,-0.34
최윤석,TRUE,TRUE,N,2019,한화,32,SS,7,15,12,3,3,0,0,0,3,1,0,0,3,0,0,4,0,0,0,0.25,0.4,0.25,0.65,0.333,102.8,-0.05,,0.1,0,0.3,0.3,-1.4,0.2,-1.2,-1,-0.9,0.7,-0.1,9.88,-0.1,0.07,0.1,0.11,-0.14,-0.03
홍성갑,FALSE,TRUE,N,2014,넥센,22,,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0.47,178.4,0,,0.2,0,0,0.2,0,0,0,0.2,0.2,0.1,0.3,11.41,0,0.03,0.03,0.03,0,0.03
홍성갑,FALSE,TRUE,N,2015,넥센,23,,7,10,9,0,3,0,0,0,3,2,0,0,1,0,0,4,0,0,0,0.333,0.4,0.333,0.733,0.354,104.7,-0.09,3200,0.1,0,-0.1,0,-0.5,-0.1,-0.7,-0.5,-0.7,0.5,-0.1,10.84,-0.1,0.05,0.04,0.03,-0.05,-0.02
홍성갑,FALSE,TRUE,N,2016,넥센,24,LF,44,68,62,4,14,0,1,0,16,7,1,0,1,5,0,18,2,0,0,0.226,0.294,0.258,0.552,0.271,39.8,-0.11,3200,-5.8,0.3,-0.3,-5.8,0.1,-0.6,-0.6,-5.7,-6.4,3.9,-2.5,11.17,-0.6,-0.24,-0.24,-0.29,0.01,-0.29
홍성갑,FALSE,TRUE,N,2017,넥센,25,,7,8,7,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0.143,0.25,0.143,0.393,0.207,4.7,-0.2,3600,-1,0,0,-1.1,0.3,-0.1,0.2,-0.8,-0.9,0.4,-0.4,10.72,-0.1,-0.06,-0.07,-0.08,0.03,-0.05
홍성갑,TRUE,TRUE,N,2018,넥센,26,LF,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,-130.7,-0.35,3600,-2.6,0,0,-2.6,0.4,-0.1,0.3,-2.2,-2.3,0.5,-1.8,10.82,-0.2,-0.21,-0.21,-0.22,0.04,-0.18
홍재호,FALSE,TRUE,N,2010,KIA,23,3B,24,30,27,3,3,3,0,0,6,4,0,0,2,0,0,8,0,1,0,0.111,0.172,0.222,0.395,0.178,-9.5,,,-4.2,0,0,-4.2,0,0.1,0.1,-4.2,-4.1,1.6,-2.5,10.47,-0.4,-0.25,-0.25,-0.24,0,-0.24
홍재호,FALSE,TRUE,N,2011,KIA,24,3B,31,53,47,6,10,1,0,1,14,3,1,0,4,1,0,13,0,1,0,0.213,0.289,0.298,0.586,0.278,61,,2600,-2.4,0.2,0,-2.2,0,0.2,0.2,-2.2,-2,2.6,0.6,9.8,-0.2,0.02,0.04,0.06,0,0.06
홍재호,FALSE,TRUE,N,2012,KIA,25,SS,55,107,92,13,17,3,0,1,23,6,1,0,11,0,1,22,1,4,0,0.185,0.272,0.25,0.522,0.244,42.8,,3100,-6.6,0.1,-0.1,-6.5,0,1.2,1.2,-6.5,-5.3,4.9,-0.4,9.17,-0.6,-0.19,-0.18,-0.04,0,-0.04
홍재호,FALSE,TRUE,N,2013,KIA,26,SS,85,141,124,15,24,2,0,2,32,12,1,2,13,1,0,17,6,3,0,0.194,0.275,0.258,0.533,0.257,41.9,,3600,-9.8,-0.7,-0.4,-10.9,0,1.8,1.8,-10.9,-9.1,7,-2.1,9.97,-0.9,-0.27,-0.38,-0.21,0,-0.21
홍재호,FALSE,TRUE,N,2016,KIA,29,2B,22,16,13,4,1,0,0,0,1,1,0,0,2,0,0,3,0,0,1,0.077,0.188,0.077,0.264,0.152,-34.6,-0.05,3400,-3,0,-0.3,-3.4,1,0.1,1,-2.4,-2.3,0.9,-1.4,11.12,-0.2,-0.21,-0.23,-0.23,0.09,-0.14
홍재호,FALSE,TRUE,N,2018,KIA,31,2B,56,87,76,16,20,6,0,1,29,9,0,0,8,0,0,12,2,3,0,0.263,0.333,0.382,0.715,0.311,76.5,-0.57,3500,-2.9,0,-0.4,-3.3,-2.6,0.3,-2.3,-5.8,-5.5,4.9,-0.6,11.17,-0.5,0.1,0.07,0.1,-0.23,-0.13
홍재호,TRUE,TRUE,N,2019,KIA,32,2B,10,20,19,2,4,0,0,0,4,0,0,0,1,0,0,5,1,0,0,0.211,0.25,0.211,0.461,0.225,24.6,0.17,4000,-1.8,0,0.4,-1.4,-0.1,0.1,0,-1.5,-1.4,1,-0.4,9.6,-0.1,-0.1,-0.06,-0.05,-0.01,-0.06
황진수,FALSE,TRUE,N,2012,롯데,23,SS,28,20,18,2,2,1,0,0,3,0,2,0,1,0,0,9,1,1,0,0.111,0.158,0.167,0.325,0.151,-21.2,,2400,-2.6,0.4,0,-2.2,0,0.2,0.2,-2.2,-2,0.9,-1.1,9.17,-0.2,-0.19,-0.14,-0.12,0,-0.12
황진수,FALSE,TRUE,N,2014,롯데,25,SS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-134.8,-0.01,2500,-1.7,0,0,-1.7,0.1,0.1,0.2,-1.5,-1.5,0.3,-1.2,11.41,-0.1,-0.12,-0.12,-0.12,0.01,-0.1
황진수,FALSE,TRUE,N,2015,롯데,26,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,-0.01,2800,-0.6,0,0,-0.6,0.1,0,0.1,-0.5,-0.5,0.1,-0.4,10.5,0,-0.05,-0.05,-0.05,0.01,-0.04
황진수,FALSE,TRUE,N,2016,롯데,27,,11,10,10,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,-133.8,-0.33,2800,-3.3,-0.5,0.2,-3.6,-0.1,0,-0.1,-3.7,-3.7,0.6,-3.1,11.03,-0.3,-0.26,-0.28,-0.28,-0.01,-0.29
황진수,FALSE,TRUE,N,2017,롯데,28,3B,60,133,117,18,34,6,2,1,47,16,4,0,10,3,0,38,2,2,1,0.291,0.359,0.402,0.761,0.341,94.5,-0.5,2800,-1.1,0.9,1.1,0.9,2.3,0.2,2.4,3.2,3.3,7.3,10.7,10.85,0.3,0.45,0.64,0.65,0.21,0.86
황진수,FALSE,TRUE,N,2018,롯데,29,3B,18,26,24,6,4,1,0,1,8,1,1,0,2,0,0,5,0,0,0,0.167,0.231,0.333,0.564,0.246,30.9,-0.13,6200,-2.5,0.2,0.1,-2.3,-1,0.1,-1,-3.3,-3.2,1.5,-1.7,11.13,-0.3,-0.12,-0.09,-0.09,-0.09,-0.18
황진수,TRUE,TRUE,N,2019,롯데,30,3B,6,4,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.25,0,0.25,0.18,-3.5,0.03,4000,-0.5,0,0,-0.5,0.2,0,0.2,-0.3,-0.2,0.2,0,9.6,0,-0.03,-0.03,-0.03,0.02,-0.01
이대수,FALSE,,,2003,SK,22,,10,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-141.9,,,-0.6,0,0,-0.6,0,0,0,-0.6,-0.6,0.1,-0.5,9.95,-0.1,-0.05,-0.05,-0.05,0,-0.05
이대수,FALSE,,,2004,SK,23,1B,105,115,103,11,17,2,0,0,19,5,0,1,5,2,0,31,0,4,0,0.165,0.218,0.184,0.403,0.191,-3.7,,,-14.4,-0.4,0,-14.8,0,-2.4,-2.4,-14.8,-17.2,5.8,-11.4,10.03,-1.7,-0.86,-0.9,-1.14,0,-1.14
이대수,FALSE,,,2005,SK,24,SS,99,70,59,11,12,3,1,0,17,4,1,1,4,3,0,19,2,4,0,0.203,0.288,0.288,0.576,0.261,49.3,,,-4.2,-0.2,0.1,-4.4,0,0.9,0.9,-4.4,-3.5,3.5,0,9.88,-0.4,-0.08,-0.09,0,0,0
이대수,FALSE,,,2006,SK,25,SS,122,428,387,46,98,15,4,5,136,26,5,1,25,5,0,68,6,11,0,0.253,0.307,0.351,0.658,0.303,87.5,,,-5.6,0.4,0.6,-4.5,0,4.8,4.8,-4.5,0.2,19.1,19.3,8.92,0,1.51,1.63,2.17,0,2.17
이대수,FALSE,,,2007,"SK,두산",26,SS,109,366,310,33,78,14,1,3,103,36,5,3,29,7,0,47,7,14,6,0.252,0.324,0.332,0.656,0.3,78.7,,,-8.6,-0.3,-0.5,-9.3,0,4.3,4.3,-9.3,-5,17.2,12.2,9.41,-0.5,0.92,0.84,1.3,0,1.3
이대수,FALSE,,,,SK,26,SS,14,22,16,1,2,0,0,0,2,0,0,0,4,0,0,3,0,2,0,0.125,0.3,0.125,0.425,0.217,18.2,,,-2,0,-0.1,-2.1,0,0.3,0.3,-2.1,-1.8,1,-0.8,9.41,-0.2,-0.1,-0.11,-0.08,0,-0.08
이대수,FALSE,,,,두산,26,SS,95,344,294,32,76,14,1,3,101,36,5,3,25,7,0,44,7,12,6,0.259,0.325,0.344,0.669,0.306,82.5,,,-6.6,-0.3,-0.4,-7.3,0,4,4,-7.3,-3.3,16.2,12.9,9.41,-0.3,1.01,0.94,1.37,0,1.37
이대수,FALSE,,,2008,두산,27,SS,90,237,213,22,60,9,3,2,81,23,2,4,16,5,0,28,7,2,1,0.282,0.345,0.38,0.725,0.34,103.5,,,1,-1.3,-0.1,-0.5,0,2.9,2.9,-0.5,2.4,11.5,13.9,9.73,0.2,1.29,1.14,1.43,0,1.43
이대수,FALSE,,,2009,두산,28,SS,38,66,61,5,16,4,1,0,22,7,1,1,3,1,0,11,5,1,0,0.262,0.308,0.361,0.668,0.302,67.1,,,-2.8,-0.3,-0.1,-3.2,0,0.9,0.9,-3.2,-2.3,3.5,1.2,10.74,-0.2,0.06,0.03,0.11,0,0.11
이대수,FALSE,,,2010,한화,29,SS,125,416,375,33,87,13,1,7,123,37,2,4,26,6,0,57,4,6,3,0.232,0.29,0.328,0.618,0.284,62,,,-20.1,-1.5,-0.8,-22.4,0,5.4,5.4,-22.4,-17,21.8,4.8,10.47,-1.6,0.16,-0.06,0.46,0,0.46
이대수,FALSE,,,2011,한화,30,SS,122,420,366,46,110,16,3,8,156,50,8,8,31,5,0,64,5,14,4,0.301,0.36,0.426,0.786,0.354,112.6,,,6.2,-1.7,0.2,4.6,0,5.1,5.1,4.6,9.8,20.6,30.4,9.8,1,2.73,2.57,3.1,0,3.1
이대수,FALSE,,,2012,한화,31,SS,118,425,376,36,105,23,4,4,148,48,5,1,27,3,0,57,9,14,5,0.279,0.329,0.394,0.722,0.327,101.9,,,0.9,0.3,0.2,1.4,0,4.9,4.9,1.4,6.3,19.5,25.8,9.17,0.7,2.22,2.28,2.81,0,2.81
이대수,FALSE,,,2013,한화,32,SS,122,448,390,54,100,23,2,4,139,42,11,4,38,6,0,88,10,11,3,0.256,0.33,0.356,0.686,0.318,83.9,,,-8.6,0.3,0.2,-8,0,5.6,5.6,-8,-2.5,22.3,19.9,9.97,-0.2,1.38,1.43,1.99,0,1.99
이대수,FALSE,,,2014,"한화,SK",33,3B,15,28,25,1,4,0,0,0,4,2,0,0,2,1,0,5,2,0,0,0.16,0.25,0.16,0.41,0.215,5.4,-0.57,,-3.8,0,-0.1,-3.9,2.3,0.1,2.4,-1.6,-1.5,1.6,0.1,11.41,-0.1,-0.19,-0.2,-0.19,0.2,0.01
이대수,FALSE,,,,한화,33,3B,9,17,14,1,3,0,0,0,3,2,0,0,2,1,0,3,0,0,0,0.214,0.353,0.214,0.567,0.299,57.2,-0.17,,-2.8,0,0,-2.8,0.7,0.5,1.2,-2.1,-1.6,0.6,-0.9,11.41,-0.1,-0.19,-0.19,-0.14,0.06,-0.08
이대수,FALSE,,,,SK,33,3B,6,11,11,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0.091,0.091,0.091,0.182,0.085,-78,-0.41,,-1,0,-0.1,-1.1,0.4,0.7,1.2,-0.7,0.1,1,1,11.41,0,-0.01,-0.01,0.05,0.04,0.09
이대수,FALSE,,,2015,SK,34,3B,36,86,72,9,19,3,0,2,28,12,0,1,6,1,0,23,6,6,1,0.264,0.325,0.389,0.714,0.301,71.5,-0.46,,-3.3,-0.5,1.1,-2.7,0.4,0.1,0.5,-2.3,-2.2,4.7,2.5,10.72,-0.2,0.05,0.11,0.11,0.04,0.15
이대수,FALSE,,,2016,SK,35,,14,15,12,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,1,0,0.133,0,0.133,0.1,-69.6,-0.27,,-3.6,0,0,-3.5,0.3,0,0.3,-3.3,-3.3,0.9,-2.4,11.07,-0.3,-0.26,-0.26,-0.26,0.02,-0.23
이대수,FALSE,,,2017,SK,36,SS,58,124,105,18,29,5,1,0,36,4,3,0,10,2,0,20,1,7,0,0.276,0.35,0.343,0.693,0.306,74.2,0.15,,-4.4,0.7,-1.5,-5.3,1.8,1.6,3.4,-3.4,-1.8,6.8,5,10.78,-0.2,0.11,0.03,0.18,0.17,0.35
이대수,TRUE,,,2018,SK,37,2B,4,6,5,1,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0.2,0.2,0.4,0.6,0.207,12.3,-0.01,,-0.7,0,0,-0.7,0.7,0,0.7,0,0,0.3,0.3,10.93,0,-0.04,-0.04,-0.04,0.06,0.02
조동화,FALSE,,,2001,SK,20,,6,6,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.167,0.167,0.167,0.333,0.157,-27.6,,,-1,0,0,-1,0,0,0,-1,-1,0.3,-0.7,10.76,-0.1,-0.06,-0.06,-0.06,0,-0.06
조동화,FALSE,,,2002,SK,21,,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131.3,,,-0.3,0,0,-0.3,0,0,0,-0.3,-0.3,0,-0.2,9.95,0,-0.02,-0.02,-0.02,0,-0.02
조동화,FALSE,,,2005,SK,24,LF,110,345,281,41,74,2,4,1,87,19,19,5,19,3,0,55,2,41,1,0.263,0.316,0.31,0.625,0.262,50,,,-20.5,1.6,1.6,-17.3,0,-4.3,-4.3,-17.3,-21.5,17,-4.5,9.88,-2.2,-0.34,-0.02,-0.45,0,-0.45
조동화,FALSE,,,2006,SK,25,RF,65,163,139,20,28,3,4,0,39,12,8,1,11,2,0,25,1,9,2,0.201,0.266,0.281,0.547,0.246,45.7,,,-9.3,1.2,0.7,-7.4,0,-1.8,-1.8,-7.4,-9.2,7.3,-1.9,8.92,-1,-0.22,-0.01,-0.22,0,-0.22
조동화,FALSE,,,2007,SK,26,LF,121,345,290,48,79,8,3,0,93,18,25,6,31,7,1,59,1,13,4,0.272,0.352,0.321,0.673,0.312,86.6,,,-5.1,2.6,1.9,-0.7,0,-4.1,-4.1,-0.7,-4.8,16.2,11.5,9.41,-0.5,1.18,1.65,1.22,0,1.22
조동화,FALSE,,,2008,SK,27,LF,103,337,283,43,79,4,4,1,94,26,19,3,33,3,2,56,6,15,3,0.279,0.357,0.332,0.689,0.316,86.8,,,-5.2,2.4,1.5,-1.3,0,-4.1,-4.1,-1.3,-5.4,16.4,11,9.73,-0.6,1.15,1.55,1.13,0,1.13
조동화,FALSE,,,2009,SK,28,RF,102,191,169,22,30,4,3,0,40,8,7,3,8,3,0,49,2,11,0,0.178,0.228,0.237,0.465,0.207,1.8,,,-24.6,-0.1,0.6,-24.1,0,-2.6,-2.6,-24.1,-26.6,10.3,-16.4,10.74,-2.5,-1.34,-1.28,-1.52,0,-1.52
조동화,FALSE,,,2010,SK,29,LF,115,300,250,38,61,7,1,3,79,27,15,2,27,7,0,56,1,14,2,0.244,0.332,0.316,0.648,0.297,69.5,,,-11.7,2,0.8,-8.8,0,-3.9,-3.9,-8.8,-12.7,15.7,3,10.47,-1.2,0.39,0.66,0.28,0,0.28
조동화,FALSE,,,2011,SK,30,CF,114,345,296,42,70,9,2,0,83,16,10,6,27,1,0,51,1,21,0,0.236,0.303,0.28,0.583,0.267,53,,,-19,-0.5,0.8,-18.7,0,1.4,1.4,-18.7,-17.3,16.9,-0.4,9.8,-1.8,-0.22,-0.18,-0.04,0,-0.04
조동화,FALSE,,,2012,SK,31,RF,24,77,62,6,15,2,0,0,17,3,3,3,7,0,0,16,0,7,1,0.242,0.314,0.274,0.589,0.262,56,,,-3.7,-0.6,0,-4.3,0,-0.9,-0.9,-4.3,-5.2,3.5,-1.6,9.17,-0.6,-0.01,-0.08,-0.18,0,-0.18
조동화,FALSE,,,2013,SK,32,RF,105,405,332,52,85,11,3,0,102,19,24,9,46,8,1,76,3,16,3,0.256,0.357,0.307,0.665,0.314,80.8,,,-9.3,0.8,1.6,-6.9,0,-5,-5,-6.9,-12,20.2,8.2,9.97,-1.2,1.09,1.33,0.83,0,0.83
조동화,FALSE,,,2014,SK,33,RF,125,522,443,74,116,12,5,2,144,52,37,7,43,4,1,72,8,28,4,0.262,0.33,0.325,0.655,0.292,59.2,-0.81,,-30.3,4,2.7,-23.6,0.3,-4.5,-4.2,-23.3,-27.8,29.8,2,11.41,-2.4,-0.05,0.54,0.15,0.03,0.17
조동화,FALSE,,,2015,SK,34,CF,119,304,245,38,64,6,1,2,78,15,18,3,30,5,0,50,2,22,2,0.261,0.351,0.318,0.669,0.297,68.3,-0.8,,-13.1,2.2,0.1,-10.8,1.4,-0.7,0.7,-9.3,-10.1,16.6,6.5,10.71,-0.9,0.04,0.26,0.19,0.13,0.33
조동화,TRUE,,,2016,SK,35,RF,76,172,143,24,34,5,0,0,39,16,6,2,15,4,0,17,2,8,2,0.238,0.323,0.273,0.596,0.279,48.9,-0.2,,-12.4,0.4,2.4,-9.7,-3,-1.4,-4.4,-12.6,-14,9.8,-4.2,11.2,-1.3,-0.39,-0.15,-0.27,-0.26,-0.54
임익준,FALSE,,,2010,삼성,22,3B,64,67,63,10,11,0,0,0,11,5,4,3,0,0,0,16,3,3,1,0.175,0.172,0.175,0.347,0.155,-23.9,,,-10.6,-0.6,0,-11.1,0,0.3,0.3,-11.1,-10.8,3.5,-7.3,10.47,-1,-0.68,-0.73,-0.7,0,-0.7
임익준,FALSE,,,2012,한화,24,2B,10,5,5,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-122.7,,,-1.2,0.2,0,-1,0,0,0,-1,-1,0.2,-0.8,9.17,-0.1,-0.11,-0.08,-0.08,0,-0.08
임익준,FALSE,,,2013,한화,25,2B,36,67,63,6,16,1,0,0,17,1,1,3,4,0,0,13,3,0,0,0.254,0.299,0.27,0.568,0.278,56.6,,,-3.5,-1.1,-0.2,-4.8,0,0.3,0.3,-4.8,-4.5,3.3,-1.2,9.97,-0.5,-0.01,-0.14,-0.12,0,-0.12
임익준,FALSE,,,2014,한화,26,2B,6,10,10,2,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0.3,0.3,0.3,0.6,0.282,44.5,0.05,,-0.8,0,0,-0.8,-0.9,0.1,-0.8,-1.7,-1.6,0.6,-1,11.41,-0.1,-0.02,-0.02,-0.01,-0.08,-0.09
임익준,FALSE,,,2015,한화,27,3B,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-132.4,-0.03,,-0.9,0,-0.1,-1,0,0,0,-1,-1,0.2,-0.8,10.6,-0.1,-0.08,-0.08,-0.08,0,-0.08
임익준,FALSE,,,2016,한화,28,SS,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-133.8,-0.06,,-0.7,0,0,-0.7,-1,0,-1,-1.7,-1.6,0.1,-1.5,11.35,-0.1,-0.05,-0.05,-0.05,-0.09,-0.14
임익준,TRUE,,,2017,한화,29,2B,30,47,36,7,9,1,0,0,10,2,1,0,7,0,0,8,2,4,0,0.25,0.372,0.278,0.65,0.293,63.1,-0.14,,-2.4,0.2,-0.5,-2.6,0.2,0.2,0.4,-2.4,-2.2,2.6,0.4,10.8,-0.2,-0.02,-0.05,-0.03,0.02,-0.01
김태완,FALSE,,,2006,한화,22,,4,4,4,0,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0.474,206.6,,,0.4,0,0,0.4,0,0,0,0.4,0.4,0.2,0.6,8.92,0,0.07,0.07,0.07,0,0.07
김태완,FALSE,,,2007,한화,23,DH,61,105,94,11,23,5,0,4,40,12,0,0,9,2,0,22,3,0,0,0.245,0.324,0.426,0.749,0.347,111.9,,,1.4,0,-0.5,0.9,0,-2.9,-2.9,0.9,-2,4.9,2.9,9.41,-0.2,0.67,0.62,0.31,0,0.31
김태완,FALSE,,,2008,한화,24,DH,124,450,383,44,102,16,0,23,187,73,0,1,50,11,4,78,9,0,6,0.266,0.362,0.488,0.851,0.385,133.3,,,17.4,-0.6,-2.2,14.6,0,-12.8,-12.8,14.6,1.8,21.9,23.7,9.73,0.2,4.04,3.75,2.44,0,2.44
김태완,FALSE,,,2009,한화,25,RF,112,446,360,62,104,17,2,23,194,68,1,1,72,11,4,89,6,0,3,0.289,0.419,0.539,0.958,0.42,146.1,,,27,-0.6,-1,25.4,0,-6,-6,25.4,19.4,24,43.3,10.74,1.8,4.74,4.59,4.03,0,4.03
김태완,FALSE,,,2010,한화,26,DH,116,473,370,62,98,13,0,15,156,62,7,6,86,13,3,99,9,0,2,0.265,0.418,0.422,0.84,0.39,132.2,,,19.4,-1.5,-1.6,16.3,0,-14.4,-14.4,16.3,1.9,24.8,26.6,10.47,0.2,4.22,3.92,2.54,0,2.54
김태완,FALSE,,,2013,한화,29,DH,93,321,279,24,64,13,0,3,86,23,1,2,33,7,1,78,8,0,2,0.229,0.324,0.308,0.632,0.307,76.4,,,-9.1,-0.8,-1.4,-11.3,0,1.3,1.3,-11.3,-9.9,16,6.1,9.97,-1,0.7,0.47,0.61,0,0.61
김태완,FALSE,,,2014,한화,30,DH,89,214,186,26,48,8,0,7,77,39,0,0,24,3,1,51,10,0,1,0.258,0.351,0.414,0.764,0.346,88.2,0.1,,-3.8,0.1,-1.1,-4.9,-1.7,-4.7,-6.3,-6.5,-11.2,12.2,1,11.41,-1,0.74,0.64,0.23,-0.15,0.09
김태완,FALSE,,,2015,한화,31,DH,22,50,46,5,11,2,0,0,13,3,0,0,2,2,0,16,1,0,0,0.239,0.3,0.283,0.583,0.279,49.6,-0.36,,-3.4,0,-0.2,-3.6,1.1,-1.1,0,-2.6,-3.7,2.7,-1,10.63,-0.3,-0.11,-0.13,-0.24,0.1,-0.14
김태완,FALSE,,,2016,한화,32,,24,24,20,3,7,1,1,0,10,0,0,0,3,1,0,8,0,0,0,0.35,0.458,0.5,0.958,0.441,152.9,-0.13,,1.8,0,0.1,1.9,0.6,-0.1,0.5,2.5,2.4,1.4,3.7,11.3,0.2,0.26,0.26,0.25,0.05,0.31
김태완,FALSE,,,2017,넥센,33,DH,46,100,90,14,28,5,0,4,45,7,0,0,9,1,0,24,2,0,0,0.311,0.38,0.5,0.88,0.388,128.4,-0.26,,3.7,0.1,0.2,4,-0.7,-2.1,-2.8,3.3,1.2,5.5,6.7,10.94,0.1,0.76,0.78,0.59,-0.06,0.52
김태완,TRUE,,,2018,넥센,34,DH,29,74,66,5,13,2,0,1,18,5,0,0,5,2,1,25,4,0,1,0.197,0.27,0.273,0.543,0.246,32.6,-0.95,,-7,0,-0.3,-7.3,0.5,-1.5,-1,-6.8,-8.3,4.2,-4.2,10.99,-0.8,-0.33,-0.36,-0.5,0.05,-0.45
임훈,FALSE,,,2004,SK,19,,10,11,10,2,2,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0.2,0.273,0.2,0.473,0.238,29.1,,,-0.9,0,0,-0.9,0,0,0,-0.9,-0.9,0.6,-0.4,10.03,-0.1,-0.04,-0.04,-0.04,0,-0.04
임훈,FALSE,,,2010,SK,25,RF,76,202,172,22,40,8,2,1,55,14,7,5,20,0,1,32,1,7,3,0.233,0.308,0.32,0.628,0.283,60.4,,,-10.2,-0.9,0.6,-10.5,0,-2.6,-2.6,-10.5,-13.1,10.6,-2.6,10.47,-1.3,0.04,0.01,-0.25,0,-0.25
